date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:42	324/324	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ch.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ch.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:42	292/292	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ci.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ci.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:43	2639/2639	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ck.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ck.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:43	623/623	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cl.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cl.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:43	847/847	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cm.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cm.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:43	848/848	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cn.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cn.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:44	292/292	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/co.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/co.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:44	303/303	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cr.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cr.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:44	670/670	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cu.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cu.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:44	1707/1707	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cv.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cv.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:45	705/705	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cw.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cw.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:45	3488/3488	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cx.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cx.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:45	10069/10069	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cy.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cy.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:45	489/489	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cz.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/cz.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:45	220/220	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/de.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/de.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:46	629/629	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dj.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dj.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:46	249/249	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dk.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dk.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:46	20439/20439	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dm.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dm.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:47	466688/466688	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/do.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/do.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:47	301/301	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dz.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/dz.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:47	38432/38432	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ec.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ec.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:47	324/324	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ee.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ee.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:47	16086/16086	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/eg.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/eg.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:48	1081/1081	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/eh.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/eh.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:48	4800/4800	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/er.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/er.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:48	145196/145196	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/es.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/es.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:48	1562/1562	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/et.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/et.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:48	253/253	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fi.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fi.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:49	44090/44090	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fj.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fj.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:49	44410/44410	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fk.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fk.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:49	936/936	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fm.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fm.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:49	638/638	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fo.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fo.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:50	301/301	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fr.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/fr.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:50	285/285	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ga.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ga.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:50	956/956	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gb.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gb.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:50	1810/1810	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gd.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gd.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:51	2322/2322	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ge.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ge.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:51	276/276	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gf.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gf.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:51	621/621	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gg.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gg.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:51	300/300	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gh.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gh.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:52	4125/4125	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gi.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gi.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:52	314/314	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gl.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gl.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:52	558/558	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gm.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gm.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:52	310/310	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gn.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gn.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:52	301/301	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gp.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gp.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:53	6078/6078	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gq.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gq.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:53	819/819	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gr.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gr.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:53	46523/46523	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gs.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gs.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:53	59566/59566	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gt.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gt.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:54	6350/6350	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gu.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gu.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:54	816/816	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gw.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gw.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:54	573/573	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gy.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/gy.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:54	4503/4503	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hk.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hk.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:55	1800/1800	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hm.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hm.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:55	1138/1138	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hn.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hn.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:55	79766/79766	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hr.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hr.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:55	22423/22423	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ht.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ht.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:56	316/316	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hu.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/hu.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:56	252/252	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/id.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/id.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:56	321/321	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ie.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ie.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:56	1034/1034	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/il.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/il.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:56	15245/15245	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/im.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/im.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:57	1080/1080	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/in.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/in.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:57	36354/36354	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/io.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/io.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:57	2305/2305	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/iq.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/iq.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:57	20291/20291	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ir.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/ir.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
15:50:58	550/550	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Sep%202024%2008:38:37%20GMT	https://themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/is.svg	D:/Templates/Ecommerce2%20Admin/themes.pixelstrap.com/multikart/back-end/assets/fonts/flag-icon/is.svg	(from https://themes.pixelstrap.com/multikart/back-end/assets/css/vendors/flag-icon.css)
